dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10304429,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304429",,5330370090,"Mayurbanj Area: Kaduani, Kumhardh",21.94945,86.43017,AS,India,Orissa,,B,,,"Sulfur, Titanium, Vanadium, Iron, Silica",Unknown,,,Prospect,,,"Hematite, Magnetite",,,,,,"Obi, Betjharan",,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111, 163",,,,,,,,,D
10304493,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304493",,5330178808,"Cochin Phos-Acid Plant",9.9339,76.25042,AS,India,Kerala,,N,Phosphorus-Phosphates,,,"Processing Plant",,,Plant,,,,,,,,,"Ambalamedu, Kerala I",,"Fantel, Richard J.",,,,,,,"INTERNATIONAL FERTILIZER INDUSTRY ASSOCIATION. PHOSPHORICACID, TRIPLE SUPERPHOSPHATE AND AMMONIUM PHOSPHATE PLANTS1988 SURVEY. AUGUST 1988, 39PP.BRITISH SULPHUR CORPORATION. WORLD FERTILIZER ATLAS, EIGHTHED. APRIL 1987, 121PP.",,1976,,,,,,,D
10305291,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305291",,5330370062,"North of Joribar",21.92945,85.4002,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114,153.",,,,,,,,,D
10305450,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305450",,5330030026,"Tainandamalai and Chitteri Hills",11.65043,78.15037,AS,India,"Andhra Pradesh",,M,,,"Iron, Silica",Surface,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"KRISHNAN, M.S., MINERAL RESOURCES OF MADRAS, MEMOIRS OF THESURVEY OF INDIA,VOL. 80,P.148,1951.GIVES RES.FIGURES.",,,,,,,,,D
10305461,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305461",,5330210112,"Akhai Mahadeo",24.94921,77.58042,AS,India,"Madhya Pradesh",,M,,,"Aluminum, Iron, Silica, Titanium",Surface,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"ROY CHOWDHURY, M.K., BAUXITE IN BIHAR, MADHYA PRADESH, VINDHESH, MADHYA BHARAT AND BHOPAL, V.85, MEMOIRS OF THE GEOLOGICEY OF INDIA, 1958, P.258-259.",,,,,,,,,D
10305560,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305560",,5330370074,"Southeast of Mitihurda",21.80946,85.3602,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114-153.",,,,,,,,,D
10305704,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305704",,5330150019,Gainta,33.07862,74.96053,AS,India,"Jammu and Kashmir",,M,,,Copper,Unknown,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 104",,,,,,,,,D
10400130,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400130",,,Aguila,8.56043,77.89708,SA,Peru,,,M,"Molybdenum, Copper",,,Unknown,"Porphyry copper",,Producer,,,Biotite,,,"53: Porphyry Cu",,,"El Aguila",,"Baker, Deborah A. (Berger, Barney R.)",,"Volcanic Breccia (Agglomerate),Diorite,Porphyry,Granodiorite,Andesite,Monzonite,Mudstone,Quartzite",,,,,"Unpublished Database, Gov. PeruBosc, E., 1980, Aguila, in Boggio, M.S., ed., El Peru Minero, v. IV, Yacimentos: Lima, Peru, p. 11-112Petersen, U., and Vida, C.E., 1996, Magmatic and tectonic controls on the nature and distribution of copper deposits in Peru, in Camus, F., Sillitoe, R.H., and Petersen, R., eds., Andean copper deposits: new discoveries, mineralization, styles and metallogeny: Society of Economic Geologists Special Publication 5, p.1-18Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world: Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060(2005).  http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW 12/11/07",,,,,,,,,C
10400132,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400132",,,Almacen,13.23218,75.91713,SA,Peru,,,M,"Silver, Molybdenum, Copper",,,Unknown,17,,Occurrence,"Biotite, Calcite, Chalcocite, Chalcopyrite, Chlorite, Cubanite, Epidote, Galena, Iron, Magnetite, Molybdenite, Pyrite, Pyrrhotite, Sericite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Aplite,Volcanic Breccia (Agglomerate),Dacite,Granodiorite,Diorite,Monzonite,Quartzite,Sandstone,Tonalite",,,,,"Unpublished Database, Gov. PeruEstrada, F., 1980, Almacen in Boggio, M.S., ed., El Peru Minero, v. IV, Yacimentos: Lima, Peru, p. 113-115Petersen, U., and Vidal, C.E., 1996, Magmatic and tectonic controls on teh nature and distribution of copper deposits in peru, in Camus, F., Sillitoe, R.H., and Petersen, R., eds., Andean copper deposits: new discoveries, mineralization, styles and metallogeny: Society of Economic Geologists Special Publication 5, p. 1-18Vidal, C., 1985, Metallogenesis associated with the Coastal Batholith of Peru: a review, in Pitcher, W.S., Atherton, M.P., Cobbing, E.J., and Beckinsale, R.D., eds., Magmatism at a plate edge, the Peruvian Andes, Blackie, London, p. 243-249Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps. and grade and tonnage models.  USGS Open-File Report 2005-1060 (2005).  http://pubs.usgs.gov/of/2005/1060/of-2005-1060.pdf.  Retrieved from the WWW 12/11/07",,,,,,,,,C
10400135,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400135",,,"Anita de Tibilos",14.18349,75.14875,SA,Peru,,,,,,,Unknown,,,Producer,"Bornite, Chalcocite, Chalcopyrite, Covellite, Limonite, Magnetite, Pyrite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Diorite,Granodiorite,Tuff",,,,,"INGEMMET database, 2001, Declaracion Jurada de Reserva y Production, 1990, Denuncio anita de Tibillos: Expediente No. 720899, Jefatura de ICA, No. de Orden 1566, CAJA - 5Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060(2005), http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf. Retrieved from the WWW 12/11/07",,,,,,,,,E
10400136,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400136",,,"Anita de Tibilos",,,,,,,,,,,Unknown,,,Prospect,,,,,,,,,,,"Baker, Deborah A. (Berger, Barney R.)",,,,,,,,,,,,,,,,E
10400137,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400137",,,Antamina,9.55564,77.1087,SA,Peru,,,,,,,Unknown,,,Producer,"Actinolite, Arsenopyrite, Bornite, Calcite, Chalcocite, Chalcopyrite, Chlorite, Covellite, Diopside, Epidote, Fluorite, Galena, Garnet, Idocrase, Margarite, Molybdenite, Magnetite, Pyrargyrite, Pyrite, Pyrrhotite, Scapolite, Sericite, Sphalerite, Tetrahedrite, Wittichenite, Wollastonite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Quartz Monzonite,Andesite,Rhyolite,Limestone,Sandstone",,,,,"Parillo, M.D., The case of Antamina, Peru, Inustria y Mineria, Vol 334, pp 36-43, 1998Bernstein, M., Pedro, L., Peru's precious and base metals status and future prospects, Mining Engineering, Vol 45, no. 7, pp 705-709, July 1993Love, D.A., Clark, A.H., Glover, j., Keith, The lithologic, stratigraphic and structural setting of the giant Antamina copper-zinc skarn deposit, Ancash, Peru, Economic Geology and the Bulletin of the Society of Economic Geologists, Vol 99, No. 5, pp 887-916, Aug 2004Redwood, S.D., The Antamina copper-zinc skarn deposit, northern Peru, Program with Abstracts, Geological Assn of Canada; Mineralogical Assn of canada; Canadian Geophysical Union; Joint Annual Meeting, Vol 23, pp. 153, 1998De LaCruz, T., Hugo, P., Ore deposits of the Cordillera de Huayhuash (Ancash) Minas, Vol 17, p 8-15, Feb 2001Love, D.A., Clark, A.H., Schwarz, F.P., The Antamina Deposit, Ancash, northern Peru; Anatomy and petrology of a giant copper zinc skarn, Abstracts with Programs, Geological Society of America, Vol 32, no. 7, pp 137-138, 2000O'Connor, K., The Antamina polymetallic deposit: History, explorating, and geology, Peru Instituto de Ingenieros de Minas, Lima, PeruMcKee, E.H., Noble, D.C., Scherkenbach, D.A., Drexler, J.W., Mendoza, J., Eyzaquirrey, R., Age of porphyry intrusion, potassic alteration, and related skarn mineralization, Antamina District, northern Peru, Economic Geology and the Bulletin of the Society of Economic Geologists, Vol 74, No. 4, pp 928-930, July 1979Tumalan, D., Visurraga, A., Geological study of the Rosita de Oro metal deposit; Antamina, Peru, Boletin de Geologica Publicacion Especial, No. 7, Tomo V., pp 374903764, 1978Peterson, U., Regional geology and major ore deposits of Central Peru, Economic Geology and the Bulletin of the Society of Economic Geologists, Vol 60, no. 3, pp 407-476, 1965Unpublished Database, Gov. PeruBHP Billiton Limited, http://www.bhpbilliton.com/bb/ourBusinesses/.  Retrieved from the WWW 12/11/07Teck Cominco, Ltd., http://www.teckcominco.com/\nRetrieved from the WWW 12/13/07Xstrata.   http://www.teckcominco.com/\nRetrieved from the WWW 12/13/07Mitsubishi Corporation.  http://www.teckcominco.com/\nRetrieved from the WWW 12/13/07Oscar, B.V., Geostatistical observations of the Antamina Deposit, Boletin de la Sociedad Geological del Peru, Vol 67, pp 1-19, Dec 1980Anonymous, 1993, Peru: Advertisement Supplement to Mining Journal, January 22, v 320, no. 8208, p. 1-12McKee, E.H., Noble, D.C., Scherkenbach, D.A., Drexler, J.W., Mendoza, J., and Eyzaguirre, V.R., 1979, Age of porphyry intrusion, potassic alteration, and related skarn mineralization, Antamina district, northern Peru: Economic Geology, v. 74, p. 928-930O'Connor, K., 2000, Yacimiento polimentallico de antamina: historia, exploracion y geologia: Primer volumen de monografias de yacimentos minerales Peruanos. Historia, exploration y geologia: Lima, Institute de Ingenieros de Minas del peru, p. 231-243Sillitoe, R.H., 1988, Epochs of intrusion-related copper mineralization in the Andes: Journal of South American Earth Sciences, v. 1, no. 1, p.89-107Verand, O.B., 1980, Observations geoestatisticas del yacimento de Antamina: Bolletin Sociedad Geologica del Peru, no. 67, p. 1-19Cooke, D.O., Hollings, P., Giant porphyry deposits: Characteristics, distribution and tectonic controls, Economic Geology, August 2005, v. 100; no. 5, p. 801-818, DOI: 10.2113/100.5.801.  Retrieved from the World Wide Web 12/11/07, http://econgeol.geoscienceworld.org/cgi/content/full/100/5/801http://www.antamina.com/01_antamina/En_antamina.html.  Retrieved from the WWW on 12/12/07",,,,,,1850,,,E
10400145,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400145",,,"Chavez N2 Concesion",14.23348,75.41715,SA,Peru,,,,,,,Unknown,,,Unknown,"Biotite, Bornite, Calcite, Chalcocite, Chalcopyrite, Chrysocolla, Covellite, Cuprite, Enargite, Galena, Hematite, Specularite, Kaolinite, Limonite, Malachite, Molybdenite, Pyrite, Sericite, Sphalerite, Tenorite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Quartzite,Monzonite,Latite,Andesite,Basalt,Limestone",,,,,"Unpublished Database, Gov. PeruSinger, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,,,,E
10400147,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400147",,,Eliana,13.76692,75.71714,SA,Peru,,,,,,,Unknown,,,Unknown,"Actinolite, Apatite, Azurite, Malachite, Bornite, Calcite, Chalcopyrite, Gypsum, Hematite, Magnetite, Molybdenite, Pyrite, Pyrrhotite, Sericite",,,,,"53: Porphyry Cu",,,"Quebrada Rio Seco",,"Baker, Deborah A. (Berger, Barney R.)",,"Volcanic Breccia (Agglomerate),Gabbro,Skarn (Tactite),Andesite,Monzonite,Tuff",,,,,"Atkin, B.P., Injoque-Espinoza, J.L., and Harvey, P., 1985, Cu-Fe-amphibole mineralization in the arequip segment, in Pitcher, W.S., Atherton, M.P., Cobbing, E.J., and Beckinsale, R.D., eds., magmatism at a plate edge, the Peruvian Andes: Blackie, London, p. 261-270agar, R.A., 1981, Copper mineralization and magmatic hydrothermal brines in the Rio Pisco section of the Peruvian Coastal batholith: Economic Geology, v. 76, p. 677-693Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,,,,E
10400157,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400157",,,"Los Pinos",12.9761,76.13982,SA,Peru,,,M,Copper,,,Unknown,,,Unknown,"Chalcocite, Chalcopyrite, Cuprite, Galena, Garnet, Malachite, Molybdenite, Pyrite, Pyrrhotite, Sericite, Sphalerite, Tetrahedrite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Volcanic Breccia (Agglomerate),Granodiorite,Quartz Monzonite,Limestone",,,,,"Vidal, C., 1985, Metallogenesis associated with the Coastal batholith of Peru: a review, in Pitcher, W.S., Atherton, M.P., Cobbing, E.J., and Beckinsale, R.D., eds., Magmatism at a plate edge, the Peruvian Andes, Blackie, London, p. 243-249Anonymous, 1994, Arequipa acquires Peruvian company: Northern Miner, v. 80, no. 41, December 12, p. 1Unpublished database, Gov. PeruSinger, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,,,,C
10400162,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400162",,,Pashpap,8.78261,77.96147,SA,Peru,Ancash,,M,"Molybdenum, Copper",,,Unknown,,,Producer,"Anhydrite, Biotite, Bornite, Chalcocite, Chalcopyrite, Chlorite, Covellite, Digenite, Epidote, Galena, Kaolinite, Magnetite, Molybdenite, Pyrite, Pyrrhotite, Sericite, Sphalerite, Tourmaline",,,,,"79: Porphyry Cu-Mo",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Andesite,Volcanic Breccia (Agglomerate),Dacite,Conglomerate,Quartzite,Sandstone",,,,,"www.mininglife.com\nwww.luminacopper.com\nRetrieved from the WWW 12/14/07Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07Escarrachi, R.A., 1985, Alteration hydrothermal y mineralization del yacimiento porfidico de cobre y molibdeno de Pashpap, departamento de Ancash, Peru: Transactions of the Fourth Latin American Geological Conference, July 7-15, 1979, v. 1, Port-of-Spain, Trinidad & Tobago, p. 474-495Noble, D.C., and McKee, 1999, The Miocene metallogenic belt of Central and Northern Peru, in Skinner, E.,J., ed., Geology and ore deposits of the Central Andes: Society of Economic Geologists Special Publication No. 7, p. 155-193Petersen, U., and Vidal, C.E., 1996, Magmatic and tectonic controls on the nature and distribution of copper deposits in Peru, in Camus, F., Sillitoe, R.H., and Petersen, R., eds., Andean copper deposits: new discoveries, mineralization, styles and metallogeny: Society of Economic Geologists Special Publication no. 5, p. 1-18Unpublished Database, Gov. Peru",,,,,,,,,C
10400163,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400163",,,Puquio,13.92941,75.35045,SA,Peru,,,M,Copper,,,Unknown,,,Unknown,"Biotite, Bornite, Chalcocite, Chalcopyrite, Chlorite, Covellite, Digenite, Epidote, Magnetite, Molybdomenite, Pyrite, Pyrrhotite, Sericite, Tourmaline",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Andesite,Volcanic Breccia (Agglomerate),Dacite,Diorite,Granite",,,,,"Page, N.J., Huanqui, F., Leamec, R.E., and Caballero, A., 1988, Map showing geology and rock geochemistry of the Puquio porphyry copper prospect, Santiago De Cocorvos Quadrangle, Peru: U.S. Geological Survey Miscellaneous field studies maps, 2 sheetsLong, K.R., 1995, Production and reserves of cordilleran (Alaska to Chile) porphyry copper deposits, in Pierce, F.W., and Bolm, J.G., eds., Porphyry copper deposits of the American Cordillera: Tucson, Arizona Geological Society Digest 20, p. 35-68Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,,,,C
10400164,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400164",,,Puy-Puy,11.48015,76.08482,SA,Peru,,,,,,,Unknown,,,Prospect,"Calcite, Galena, Limonite, Pyrite, Sericite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Diorite,Quartzite,Limestone",,,,,"Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,,,,E
10400171,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400171",,,Tingo,13.68633,75.09355,SA,Peru,,,,,,,Unknown,,,Prospect,"Bornite, Chalcocite, Chalcopyrite, Covellite, Gypsum, Goethite, Hematite, Molybdenite, Neotocite, Pyrite",,,,,"53: Porphyry Cu",,,,,"Baker, Deborah A. (Berger, Barney R.)",,"Porphyry,Granitoid",,,,,"INGEMMET dataase, 2001 (Plenge, R., Tejada, R., Huamani, F., 2000, Descubrimiento y geologia del porfido de cobreTingo: 10th Congreso de Geologia, LimaSinger, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,,,,E
10400172,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400172",,,"Toro Mocho",11.60044,76.13372,SA,Peru,,,M,"Silver, Molybdenum, Copper",,,Unknown,"CU AG MO",,Producer,"Actinolite, Biotite, Bismuthinite, Calcite, Chalcocite, Chalcopyrite, Chlorite, Covellite, Cubanite, Diopside, Enargite, Galena, Garnet, Magnetite, Pyrite, Serpentine, Sphalerite, Talc, Tennantite, Tetrahedrite, Tremolite","Biotite, Quartz, Pyrite, Sericite",,,,"53: Porphyry Cu",,,Toromocho,,,,"Volcanic Breccia (Agglomerate),Dacite,Quartz Monzonite,Basalt,Phyllite,Sandstone,Andesite,Diorite,Granodiorite,Dolomite",,,,,"Alvarez, A.A., The Toromocho Deposit, Instituto de Ingenieros de Minas, Lima, Peru, pp. 205-225, 1999http://mininglife.com\nwww.perucopper.com\nRetrieved from the WWW 12/14/07Singer, D.A., Berger, V.I., Moring, B.C., Porphyry copper deposits of the world:  Database, maps, and grade and tonnage models, USGS Open-File Report 2005-1060 (2005). http://pubs.usgs.gov/of/2005/1060/of2005-1060.pdf.  Retrieved from the WWW on 12/11/07",,,,,,1928,,,C
60000201,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000201",D000272,,"Singhbhum-Mayurbhanj District",21.99946,86.0002,AS,India,"Bihar, Orissa",,M,"Iron, Titanium",,Vanadium,Unknown,"TITANIFEROUS MAGNETITE",Y,Producer,,,,,,,,,,,,,,,,,,"KRISHNAN, M. A., 1954, INDIA GEOLOGICAL SURVEY BULL. 9, SER. AU.N. 1970, IRON RESOURCES OF WORLD.ROY, B. C., 1969, VANADIUM: JOUR. MINES, METALS, AND FUELS, V. 17, NO. 11, P. 381-388MINING JOUR. 1971, NOV. 12",,,,,,,,,D
60000522,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000522",ISM0039,,"Kalarangi Mining Area",21.03283,85.75019,AS,India,Orissa,,M,Chromium,,,Unknown,"MAGMATIC, STRATIFORM, DISRUPTED",Y,Producer,,,,,,,,,Kalrangi,,,,,,,"DISRUPTED, LAYERED ULTRAMAFIC COMPLEX; DEEPLY WEATHERED",,"DUKE, V. W. A., 1982, CHROMIUM--A MINERAL COMMODITY REVIEW:  SOUTH AFRICA MINERALS BUREAU INTERNAL REPORT 86, 317 P. (C14)STEINER, L., 1979, CHROMIT, IN ROHSTOFFWIRTSCHAFTLICHE LANDERBERICHTE-XX.  INDIEN: HANNOVER (GERMANY, FEDERAL REPUBLIC), BUNDESANSTALT FUR GEOWISENSCHAFTEN UND ROHSTOFFE, 155 P. (G13, L5-L6, L10, C10, C18)BANERJEE, P. K., 1971, THE SUKINDA CHROMITE FIELD, CUTTACK DISTRICT, ORISSA:  INDIA GEOLOGICAL SOCIETY RECORDS, V. 96, PT. 2, P. 140-177.DeYoung, J.H., Jr., Lee, M.P., and Lipin, B.R., 1984, International Strategic Minerals Inventory summary report - chromium: U.S. Geological Survey Circular 930-B, 41 p.",,,,,,,,,D
60000529,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000529",ISM0053,,"Boula Mining Area",21.58278,85.5835,AS,India,Orissa,,M,Chromium,,,Unknown,"MAGMATIC, STRATIFORM, DISRUPTED",Y,Producer,,,,,,,,,Bula,,,,,,,"DISRUPTED, LAYERED ULTRAMAFIC COMPLEX; DEEPLY WEATHERED",,"DUKE, V. W. A., 1982, CHROMIUM--A MINERAL COMMODITY REVIEW:  SOUTH AFRICA MINERALS BUREAU INTERNAL REPORT 86, 317 P. (C14)STEINER, L., 1979, CHROMIT, IN ROHSTOFFWIRTSCHAFTLICHE LANDERBERICHTE-XX. INDIEN: HANNOVER (GERMANY, FEDERAL REPUBLIC), BUNDESANSTALT FUR GEOWISSENSCHAFTEN UND ROHSTOFFE, 155 P.  (REP4, C18, G13, G10)LIPIN, B. R., 1976, WRITTEN COMMUN., COMMODITY FILES: RESTON, VA., U.S. GEOLOGICAL SURVEY. (C2, C18, PA1, PA8)INDIA GEOLOGICAL SURVEY, 1974, GEOLOGY AND MINERAL RESOURCES OF THE STATES OF INDIA, PART II-MAHARASHTRA: MISCELLANEOUS PUBLICATION 30, 35 P.  (G13, PA1)VARMA, O. P., 1964, CHROMITE DEPOSITS OF THE KEONJHAR DISTRICT, ORISSA (INDIA): ECONOMIC GEOLOGY, V. 59, NO. 5, P. 799-826.  (RR1-RR8, RR25-RR32)U.S. DEPARTMENT OF STATE, 1982, 1982 NON-FUEL MINERAL REPORT - INDIA:  WASHINGTON, D.C., UNCLASSIFIED MEMORANDUM A-43, AUGUST 19, 47 P. (PA2-PA3, RR3)THOMAS, P., 1982, WRITTEN COMMUN., MAS DATA:  DENVER, COLO., U.S. BUREAU OF MINES. (RR1, RR2, RR8, RR9, RR16)DeYoung, J.H., Jr., Lee, M.P., and Lipin, B.R., 1984, International Strategic Minerals Inventory summary report - chromium: U.S. Geological Survey Circular 930-B, 41 p.",,1944,,,,,,,D
60000530,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000530",ISM0054,,"Kathpal Deposit",21.01623,85.71689,AS,India,Orissa,,M,Chromium,,,Unknown,"MAGMATIC, STRATIFORM, DISRUPTED",Y,Producer,,,,,,,,,Katpal,,,,,,,"DISRUPTED, LAYERED ULTRAMAFIC COMPLEX; DEEPLY WEATHERED",,"STEINER, L., 1979, CHROMIT, IN ROHSTOFFWIRTSCHAFTLICHE LANDERBERICHTE-XX. INDIEN:  HANNOVER (GERMANY, FEDERAL REPUBLIC), BUNDESANSTALT FUR GEOWISSENSCHAFTEN UND ROHSTOFFE, 155 P. (RR1, RR8)INDIA GEOLOGICAL SURVEY, 1974, GEOLOGY AND MINERAL RESOURCES OF THE STATES OF INDIA, PART II--MAHARASHTRA:  INDIA GEOLOGICAL SURVEY MISCELLANEOUS PUBLICATION 30, 35 P. (G13, C3, C5, C18)U.S. DEPARTMENT OF STATE, 1981, UNCLASSIFIED MEMORANDUM A-49:  WASHINGTON, D.C., JULY. (PA1, G13, L5-L6)LIPIN, B. R., 1976, WRITTEN COMMUN.:  RESTON, VA., U.S. GEOLOGICAL SURVEY COMMODITY FILES. (PA1)DeYoung, J.H., Jr., Lee, M.P., and Lipin, B.R., 1984, International Strategic Minerals Inventory summary report - chromium: U.S. Geological Survey Circular 930-B, 41 p.",,,,,,1950,,,D
